,Variable_0,Variable_1,Variable_2,Variable_3,Variable_4,Variable_5,Coefficient_0,Coefficient_1,Coefficient_2,Coefficient_3,Coefficient_4,Coefficient_5,Coefficient_const,PValue_0,PValue_1,PValue_2,PValue_3,PValue_4,PValue_5,PValue_const,VIF_0,VIF_1,VIF_2,VIF_3,VIF_4,VIF_5,AIC,BIC,Rsq,RMSE,AdjRsq,Significant_Variables,Multicolinearity,Base_MEV_ID,Durbin_Watson,BreuschPagan,jarque_bera,OVXCLS,DCOILWTICO,SP500,T10YIE,DBAA,VIXCLS
1914,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag0,T10YIE_lag14,DBAA_lag0,,124.3000197476299,51.864459560175945,12.213401592083038,17838.72346333558,-6030.557728885347,,-39111.00769840447,7.64884373729753e-37,0.038646193014308355,2.5853365148320627e-83,6.810587878112249e-91,5.423410005072729e-28,,4.792474351674607e-47,2.5973334204080167,5.729193814653031,10.198565956533027,4.5352039384317875,5.755309562023788,,42179.09211430616,42212.927081336114,0.867375416347097,6176.971075597588,0.8670553763286296,Pass,Fail,56,0.027708589974107318,1.591001699683798e-81,9.995154516312937e-226,True,True,True,True,True,
1915,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag0,T10YIE_lag14,DBAA_lag7,,112.79087014718641,33.27008363983602,12.968186581936713,17097.864202877965,-5428.041573965384,,-41013.34966669349,1.4269130058276353e-33,0.17375561966348957,1.1496090698309647e-107,6.39795112918464e-88,1.1316152879786255e-26,,4.412649579450272e-55,2.359889589061302,5.43623714271062,8.581292032100354,4.312459949902213,4.909386566062417,,42185.136648044485,42218.97161507444,0.8669890733075797,6185.961468968309,0.8666681009941327,Fail,Fail,56,0.02607005487182844,2.5017791331020007e-80,7.852390269988356e-209,True,True,True,True,True,
1916,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag0,T10YIE_lag14,DBAA_lag14,,108.82638811207542,29.292518733642282,12.847535567445362,17119.461741243478,-5669.048588418358,,-39290.47285935019,1.1271930397841929e-33,0.21803420454161163,1.1151244426236858e-117,2.767568007887698e-90,5.734889235776692e-32,,1.1727139395696435e-53,2.2153503529147183,5.199705129056872,7.6944669722408765,4.245648324786052,4.449264637911583,,42160.86471268952,42194.69967971948,0.8685336599624536,6149.939411979994,0.8682164149334055,Fail,Fail,56,0.024856169696393024,7.0686548740574985e-78,2.1643408348086654e-214,True,True,True,True,True,
1917,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag0,DBAA_lag0,,173.27249728994258,38.475175016541066,9.214951933486981,23879.341711625166,-7873.130553360239,,-34941.59771114322,5.78064675426288e-66,0.10981697420837358,9.52382495842615e-51,2.67922170035373e-150,3.898623559156868e-49,,2.6490466978773507e-42,2.9277100635474764,5.788212317473046,10.919541159452866,5.03983497588256,5.824924832286124,,41986.35461502141,42020.18958205137,0.8791233004222802,5897.050510447827,0.8788316095449208,Fail,Fail,56,0.04331789693747519,1.2589443249448082e-81,7.117274717306773e-261,True,True,True,True,True,
1918,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag0,DBAA_lag7,,162.13743718546368,14.421611315332491,9.710014219304293,23642.868992755157,-7498.109368112855,,-35758.21078775922,1.0921093632147712e-62,0.5366025922355117,2.1808437600207305e-60,4.7809201086618195e-149,2.4616268301627363e-48,,3.893498514118062e-45,2.7067896849722066,5.438218402023447,10.00180944148665,4.98104155291361,5.377991191847866,,41990.034790281185,42023.86975731114,0.8789090359428231,5902.274714241913,0.8786168280179747,Fail,Fail,56,0.04222921412893216,1.566582839590178e-78,2.5970086966195767e-225,True,True,True,True,True,
1919,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag0,DBAA_lag14,,151.03591478804378,-0.6161154753012266,10.20407172403133,23114.43432112483,-7183.852911918893,,-36270.32289269308,1.279410004585513e-59,0.9784266192795373,2.122668646116522e-74,6.625775956030118e-148,7.909774478661693e-50,,1.2007772751654395e-48,2.4903551466839624,5.200976753969299,8.800793664147513,4.820444606583489,4.79565691848781,,41983.16883784112,42017.00380487108,0.8793084742406215,5892.531865036637,0.8790172302112794,Fail,Fail,56,0.040379932483778656,1.8630942504332753e-71,2.6776001966511825e-213,True,True,True,True,True,
1920,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag7,DBAA_lag0,,158.11239495211336,76.36069075788515,9.898839045592094,20835.15167767948,-7626.522384903384,,-33747.88899551305,1.3273556727159364e-51,0.0023224465482279116,9.187336953095462e-52,3.437000277180259e-109,1.7738903363447862e-41,,5.876758589134262e-36,2.9140560532498654,5.7275355384497475,11.25516047492624,5.058516359411414,6.002572936377677,,42175.93210333864,42209.767070368594,0.8675769450486128,6172.276206135267,0.8672573913445796,Pass,Fail,56,0.04423429605734662,1.0804775696567173e-85,8.505713031857255e-282,True,True,True,True,True,
1921,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag7,DBAA_lag7,,148.48303528434468,54.368223177505016,10.263833136181054,20728.475978436767,-7367.234748188255,,-34108.706967917606,1.8471255545152067e-49,0.025009804827165086,9.492372547041728e-60,4.053032919341995e-109,7.333405246810892e-42,,1.4068067903456063e-37,2.6942452312419807,5.371393920482216,10.347874700868882,5.014860893890662,5.559030928736102,,42174.16946169975,42208.004428729706,0.8676892238854467,6169.658977004828,0.8673699411245525,Pass,Fail,56,0.040015045252330156,1.9192349734466023e-83,2.1599689981099575e-254,True,True,True,True,True,
1922,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag7,DBAA_lag14,,139.0526316220411,41.406921475737086,10.595811420329397,20363.102377699666,-7201.382988721799,,-34002.236473890385,1.1517521547518232e-47,0.07952853351544359,1.810652825878438e-71,1.4813198611264927e-109,6.121708040265783e-45,,1.7202607145066813e-39,2.47707496341324,5.127537880474843,9.112611763774662,4.850449384376326,4.954310987038562,,42160.02174412574,42193.8567111557,0.8685869802303428,6148.692135784512,0.8682698638698947,Fail,Fail,56,0.040386741031410246,4.2719044933864304e-78,2.445885104754079e-230,True,True,True,True,True,
1923,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag14,DBAA_lag0,,132.61114549234208,83.11966277469321,11.008152927194995,18206.955265138764,-7131.308864797368,,-33541.243368585725,1.8655780568747942e-37,0.0013107527792729618,2.339702039410677e-61,1.4465785998428845e-86,6.487551899577657e-35,,1.3769974087475432e-33,2.765687433983014,5.795345080873547,10.985378369296619,4.753474081711382,6.022557645189485,,42280.209688350966,42314.04465538092,0.8607621717891827,6329.103114003828,0.8604261731689828,Pass,Fail,56,0.03313008473642298,4.751773588180515e-83,8.02154951085248e-250,True,True,True,True,True,
1924,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag14,DBAA_lag7,,116.75315683033409,56.33834447473056,12.14078118378232,17171.998333118943,-6162.041615414708,,-36925.01504694963,6.781318377831355e-32,0.026769026197405125,1.166233723350095e-81,9.852729919200708e-81,1.6399552378792828e-29,,2.353768092567432e-41,2.5241176613714154,5.545751924047219,9.620052953801252,4.517442457027066,5.346731521715565,,42304.99276055649,42338.827727586446,0.8590916228621862,6366.957596308093,0.8587515929945757,Pass,Fail,56,0.029675020083323265,4.644369763306237e-82,3.596600927371756e-226,True,True,True,True,True,
1925,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag7,T10YIE_lag14,DBAA_lag14,,111.38631428394069,49.229444175395685,12.128841601887673,17135.79482645359,-6297.5628073621365,,-35631.21834844456,1.4204121408238977e-31,0.046264550385709945,6.138982244631197e-91,1.2569186978025376e-82,4.645425734048468e-34,,7.588773686658236e-41,2.3463431470560128,5.283888047308139,8.595674071304877,4.42760805306133,4.828653081152941,,42284.13337449877,42317.96834152873,0.8604990141138258,6335.081251765894,0.8601623804606255,Pass,Fail,56,0.0284364485101371,6.490265298674509e-79,5.594330879508282e-228,True,True,True,True,True,
1926,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag0,DBAA_lag0,,175.01019064888737,38.4912911025293,8.633670926946152,24633.068045424374,-8442.233466708047,,-32238.733601864376,1.846908822370431e-65,0.11525599369014011,5.969335757939899e-47,1.3883833633717707e-162,4.524345080722326e-59,,1.6770060506637776e-38,2.9869292854008007,5.921210879643257,10.283201859829665,4.84090389635542,5.428089127080801,,42003.81553903026,42037.65050606022,0.8781033238768731,5921.878363596794,0.8778091716661512,Fail,Fail,56,0.04265678207264464,1.449083346182784e-81,1.5621205883520608e-264,True,True,True,True,True,
1927,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag0,DBAA_lag7,,163.59214587226853,12.552797877230802,9.121192935188063,24464.283342385635,-8026.726100310211,,-33206.76026237768,2.785131795891506e-60,0.6009104926848483,8.804397756706429e-53,2.8722103097023783e-159,1.847773990441029e-54,,1.7418018445239088e-39,2.8288081948046275,5.654187673055821,9.995899350627749,4.8447964816353215,5.31858443586015,,42025.03336973854,42058.8683367685,0.8768522976578803,5952.188926922115,0.8765551265614949,Fail,Fail,56,0.041851982486933274,5.635378868863841e-78,4.2632847244426305e-229,True,True,True,True,True,
1928,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag0,DBAA_lag14,,151.45930935494596,-5.469046882140097,9.688923018043159,23936.48543388561,-7601.685233437673,,-34191.42067531011,1.413187314184226e-55,0.8169904943981209,6.050090155498889e-63,1.0066682725478021e-155,4.2850824058539506e-52,,7.691148735994964e-42,2.6372111235503874,5.455375601977511,9.247902541226532,4.739874271815103,4.9865730380610165,,42035.91443929251,42069.749406322466,0.8762057658370526,5967.793123226258,0.8759070345770068,Fail,Fail,56,0.03868443049032354,3.655818779037649e-70,1.3883156250615513e-217,True,True,True,True,True,
1929,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag7,DBAA_lag0,,161.23637968655686,79.98376950038306,9.143028212358928,21699.124677010663,-8346.90104191411,,-30343.899418336165,7.938790736382318e-52,0.0016993860635132058,1.9014585332237217e-46,5.7439383183077946e-120,1.1613274082564939e-51,,3.289749594032667e-31,2.9807936774008947,5.848072966455881,10.615635730038948,4.8663534390322924,5.591253133517705,,42200.37765022133,42234.21261725129,0.8660099239761667,6208.6884510064865,0.8656865888506265,Pass,Fail,56,0.04299210424278444,3.90782302809145e-86,5.9639602935340605e-285,True,True,True,True,True,
1930,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag7,DBAA_lag7,,150.93935514384307,55.374927460580366,9.531598561046223,21635.733685869876,-8019.466987584299,,-30963.859681358786,6.275010213688109e-48,0.02648841111970945,7.439557395003988e-51,4.633554364851998e-118,1.837541430938048e-48,,1.738360139755993e-31,2.825262014893875,5.573874523293346,10.375315660388972,4.893517241094538,5.504611085009449,,42215.091145459184,42248.92611248914,0.8650578265651767,6230.708038330854,0.8647321939072742,Pass,Fail,56,0.038533385466280726,1.271462228825757e-84,4.74251922979587e-252,True,True,True,True,True,
1931,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag7,DBAA_lag14,,140.24597085980247,39.220692893287115,9.96016041548815,21241.906915586726,-7722.429492869771,,-31409.441893621428,1.2264927614530213e-44,0.10929773302410796,5.675146939090147e-59,2.4327021782118344e-116,6.300386444088723e-48,,1.229816847181058e-32,2.632983950617374,5.36565503936655,9.620566352596736,4.7917932163534145,5.165572107311465,,42217.551774662614,42251.38674169257,0.8648979423872432,6234.3981253561515,0.864571923908448,Fail,Fail,56,0.037746869829355836,7.930277820129621e-78,7.860158808188696e-233,True,True,True,True,True,
1932,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag14,DBAA_lag0,,142.03418222086876,115.38786923256795,9.596854430868907,18852.225605288444,-8424.069248233016,,-27193.465972797778,3.8629886602136024e-39,1.182391053815229e-05,1.6225925464225112e-45,7.695204576003452e-87,9.115628817724875e-47,,3.6551047421195745e-23,2.9199861829521114,5.790429740733669,11.109882984399727,4.903337289115761,5.899787953364536,,42353.081436816756,42386.91640384671,0.8557927242905149,6441.0569216044,0.8554447337603279,Pass,Fail,56,0.03531891084838462,3.547686018576145e-84,1.0951259022732404e-263,True,True,True,True,True,
1933,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag14,DBAA_lag7,,122.47721594431864,83.16538266770065,10.971874211500054,17580.818090081528,-7218.835947476837,,-31385.583567004447,2.6584026518253856e-31,0.0015134617418467076,4.001985930939288e-61,4.89302203882487e-78,1.1912172039192249e-36,,1.8225146281424776e-29,2.7090621471710183,5.622602014007024,10.28209979580928,4.699039071502572,5.53545980667904,,42399.56176805344,42433.3967350834,0.852530776484649,6513.49745363622,0.8521749144587916,Pass,Fail,56,0.0312502384864368,7.495710119024683e-85,1.5275313086098804e-235,True,True,True,True,True,
1934,OVXCLS_lag0,DCOILWTICO_lag0,SP500_lag14,T10YIE_lag14,DBAA_lag14,,114.83258870005895,70.8430270965591,11.155781811763582,17440.97487569988,-7134.42444501333,,-31021.076286156695,1.269945844072556e-29,0.00575929856374336,3.81937535027324e-67,4.1086806376463983e-78,6.432798951117642e-38,,3.484427717104379e-29,2.536333085777591,5.402816376563914,9.611059808802372,4.632536276383643,5.229718549307806,,42393.74132728357,42427.57629431353,0.8529432571923963,6504.381743526494,0.852588390535042,Pass,Fail,56,0.028595166498993244,2.4915086456330135e-80,1.3492282075978132e-242,True,True,True,True,True,
1935,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag0,DBAA_lag0,,166.01318315501214,23.90447524491509,9.981351315993525,23216.898829017686,-7206.707073734543,,-37766.49234560708,1.843625660041288e-71,0.2543165052388897,1.1111270222701767e-63,4.515492845382688e-141,8.778824146616147e-44,,6.235519550250974e-50,2.489159370155477,4.343870087335781,10.189249957824538,5.196312797176458,5.601293781979148,,41961.80471312095,41995.63968015091,0.8805429590191436,5862.318734471525,0.8802546939588616,Fail,Fail,56,0.03763947234839243,3.756928688051897e-81,1.116771397292642e-227,True,True,True,True,True,
1936,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag0,DBAA_lag7,,157.9646488206493,9.781076663629367,10.28286078111409,22938.859992016325,-7039.311881958321,,-37734.31603614471,1.6535341166894506e-70,0.6308477716329798,1.4484027390680247e-75,6.512047096681227e-143,5.427171491077109e-47,,7.610860716566285e-53,2.3037024758342515,4.122805752552638,9.012628003885801,5.0311620368863315,4.990338971407542,,41947.05414005306,41980.889107083014,0.8813879160156914,5841.5489349038,0.8811016899443007,Fail,Fail,56,0.03829043337572009,1.0296273090940286e-78,6.340698596712298e-204,True,True,True,True,True,
1937,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag0,DBAA_lag14,,148.25480390362213,-4.549973845863976,10.687779776707348,22506.200763253888,-6803.297031991027,,-37932.10269389074,1.5942953149365675e-67,0.8188374152139011,1.1652368500996138e-91,2.360075810356535e-143,1.2024609121832787e-49,,2.2076096562027474e-56,2.1411477394603184,3.950304181299489,7.891395609362577,4.85400219659785,4.419847985643157,,41934.84809951101,41968.683066540965,0.8820825936497894,5824.417659776132,0.8817980439240408,Fail,Fail,56,0.03654500512600578,7.505007148800984e-73,3.2105566104622693e-193,True,True,True,True,True,
1938,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag7,DBAA_lag0,,132.88711256591387,-29.300615092357575,12.064839984250659,21231.376197536945,-5727.7807245690565,,-42189.699100138096,7.030678201633767e-49,0.1953785795106292,1.0770840344266745e-92,1.2925045960423373e-113,9.753995067637251e-29,,7.758965050803248e-59,2.2781043540897037,4.758805136799276,9.222201653360997,5.234756653843235,5.269856630892573,,42088.4231136511,42122.25808068106,0.8730377704236844,6043.671091616648,0.872731394387062,Fail,Fail,56,0.032609576610396485,1.7343901242043638e-83,9.02760639141428e-207,True,True,True,True,True,
1939,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag7,DBAA_lag7,,129.1658643054343,-36.86177319140267,11.988403590560033,21317.922817739396,-5900.435833418005,,-40820.96783293184,1.0564540750494407e-49,0.09374467547233452,1.7221921982391292e-101,4.253297034938294e-117,1.3269030122594373e-33,,1.7751451412494854e-58,2.136193307558873,4.542946153317061,8.306563982226493,5.152353454714394,4.77283726435918,,42066.10602345898,42099.94099048894,0.8743940104499154,6011.304473416105,0.8740909071932791,Fail,Fail,56,0.03115671427348891,2.4774757571186216e-81,9.320236923388531e-201,True,True,True,True,True,
1940,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag7,DBAA_lag14,,123.33182894404068,-46.059686973796346,12.040946746856127,21247.765863180557,-5980.10531606557,,-39759.100899465324,8.675687588853035e-49,0.031962379458509306,3.0419969057236215e-114,1.2170156374654107e-119,2.2498180768043102e-38,,8.267650128975944e-59,2.008569716691637,4.374626253954125,7.3970343167310695,5.0460442079767756,4.291090284144588,,42044.20540599449,42078.04037302445,0.8757108552727856,5979.7103899427775,0.8754109297304902,Pass,Fail,56,0.03192815350960616,3.1100092564342243e-78,1.1041553597047256e-190,True,True,True,True,True,
1941,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag14,DBAA_lag0,,109.28167145389713,-18.01748811989838,13.051379029706679,18726.593308082625,-5325.905389193626,,-41786.382606251056,1.3780926948630347e-34,0.43936099730636047,3.6414619053807386e-105,3.8114508294766523e-93,3.843995791393396e-24,,4.575406485042055e-55,2.1469511629209843,4.822653350907002,8.938136116068742,4.853323405551736,5.270152277110757,,42182.78205814227,42216.61702517223,0.8671397031514821,6182.457793039331,0.8668190943270407,Fail,Fail,56,0.025911118899591048,2.883754179557184e-82,3.586189636745311e-198,True,True,True,True,True,
1942,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag14,DBAA_lag7,,101.26034460048609,-27.48643815828662,13.579449627894286,18053.922262840766,-4911.538080904842,,-42993.00141388635,4.2836924350048887e-32,0.2321208616535973,6.574569369411891e-128,3.4844387451990123e-91,1.556066270673626e-23,,2.5177214806660513e-61,1.9973628073060756,4.693094893156776,7.712555967163707,4.614211613315024,4.610522184254025,,42185.560394263965,42219.39536129392,0.8669619469242822,6186.592222438906,0.8666409091514161,Fail,Fail,56,0.025026035991159344,6.278305437775919e-81,1.199645159042083e-189,True,True,True,True,True,
1943,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag0,T10YIE_lag14,DBAA_lag14,,97.95543534908121,-32.76590253795378,13.385440592359405,18213.79653491222,-5221.759076771996,,-40975.40377676185,4.624950812095062e-32,0.14340524127648477,7.854387366727923e-138,1.7993819283116847e-94,4.5992436205482994e-29,,3.6463541377249116e-59,1.8941707477275338,4.5012524796181355,6.950788703242275,4.5677950450100395,4.189911402833883,,42160.238984493764,42194.07395152372,0.8685732411999827,6149.013545566453,0.8682560916855039,Fail,Fail,56,0.02402321759053171,4.3066506818233926e-79,3.2247290143244723e-195,True,True,True,True,True,
1944,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag0,DBAA_lag0,,165.12111525379845,3.195496225488679,9.686500498781076,24257.46653159256,-7481.76373616075,,-36430.075524378706,4.762979836665471e-67,0.8840817447950636,8.554962705125247e-58,4.9622114074460154e-157,1.5094360123569778e-45,,7.9253700589616e-46,2.608115443025767,4.6851620784357,10.450928910097046,4.929681237360001,5.707363867283255,,41988.898167631254,42022.73313466121,0.8789752520629615,5900.660724387298,0.8786832039260477,Fail,Fail,56,0.04161145083894079,3.581922687917411e-81,1.1527152028738143e-237,True,True,True,True,True,
1945,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag0,DBAA_lag7,,156.42998814609808,-13.808614533996476,10.057197227622126,23989.666223369954,-7205.832302724337,,-36889.65243855021,1.6137384655220276e-64,0.5182434401753302,3.064513854016143e-66,2.616349562921521e-156,2.6201466902094985e-45,,1.0915517796718527e-47,2.4409772165323926,4.452802198488254,9.690557919200046,4.845537799091841,5.330425950649886,,41989.999164089015,42023.83413111897,0.8789111119644661,5902.2241187963145,0.8786189090493225,Fail,Fail,56,0.04119147398312791,2.358541764875716e-78,2.273901997952345e-211,True,True,True,True,True,
1946,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag0,DBAA_lag14,,145.92512026487697,-30.591957913056554,10.526032994888412,23547.856303493147,-6908.569728232791,,-37347.74854273209,1.5487855573611379e-61,0.14042549187791203,1.2027501638260858e-81,1.9540975565225313e-156,2.874332306072909e-47,,1.2050647661013645e-51,2.247515149988442,4.213747415489659,8.452958034090015,4.684444312394427,4.7032359008946205,,41980.989461714766,42014.82442874472,0.8794349874003499,5889.44267429507,0.8791440486633816,Fail,Fail,56,0.03964284876039914,1.7205356051200284e-71,4.360938986399697e-201,True,True,True,True,True,
1947,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag7,DBAA_lag0,,134.46967376284152,-31.379847376461754,11.295413476886097,22048.42170715089,-6451.076539228967,,-38241.273566778924,1.5195599307446917e-44,0.1856912985113411,4.621427138957103e-72,7.684275088839591e-115,2.7816021205691065e-32,,5.42452915233659e-46,2.4661867035090466,4.991070375486136,10.146088759782973,5.326861623196836,5.62408948534725,,42183.47969296461,42217.31465999457,0.8670950912505554,6183.495680399089,0.8667743747719129,Fail,Fail,56,0.040183569927470075,1.9808773725058783e-85,7.908347614628518e-221,True,True,True,True,True,
1948,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag7,DBAA_lag7,,129.12538352906722,-43.384857615285526,11.385605966204317,22056.233047533417,-6425.113121478241,,-37743.048865423865,7.745994298302753e-44,0.06071769086874497,1.0337576039233418e-77,4.7589628553560165e-116,5.549571849263422e-34,,1.0906805069006907e-45,2.322818328503006,4.766090184248821,9.515215465492712,5.286633528992555,5.303507877312839,,42175.6797211883,42209.51468821826,0.867593027428723,6171.901392602355,0.867273512533522,Fail,Fail,56,0.03722824351505744,3.0085794647870686e-82,1.6636348159671484e-211,True,True,True,True,True,
1949,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag7,DBAA_lag14,,122.08851213249326,-55.07002104141422,11.535996568606386,21921.08410815952,-6413.573966603544,,-37047.50446624441,9.099698129409628e-43,0.0143509639200885,9.397988002124986e-90,2.975670684328285e-118,4.958979651424627e-38,,7.1876236270578325e-47,2.1524436387436747,4.5440942895863845,8.389019402020658,5.1559397213754625,4.720745594026244,,42157.09264382434,42190.9276108543,0.8687720864645887,6144.3601360703515,0.8684554167890689,Pass,Fail,56,0.038168475978409125,8.385790655215288e-78,1.0762144942424818e-195,True,True,True,True,True,
1950,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag14,DBAA_lag0,,109.44065283264672,-17.593325854267736,12.315384798960533,19319.70209391107,-6054.69396484501,,-37567.88951245956,9.629477959550023e-31,0.4714754864268983,6.86424835146873e-82,1.0098490627590623e-91,3.0529843309788697e-27,,5.4367072791681867e-42,2.325397348367542,5.036011347533779,9.938886757784502,4.991612742725542,5.665835945222863,,42290.0492711566,42323.884238186554,0.860101300314576,6344.105403027871,0.8597637069273042,Fail,Fail,56,0.029945101922997937,3.964513272180862e-83,6.572884887205921e-210,True,True,True,True,True,
1951,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag14,DBAA_lag7,,98.15615563363002,-34.10319581006702,13.171609375471196,18416.154439049944,-5307.334567636465,,-40194.06651158541,9.344005881082178e-27,0.15926292089473607,2.2784560431997377e-101,2.3309960692820834e-87,2.453794897678725e-23,,1.1707082226527715e-48,2.158737221409369,4.908205178382302,8.863891636381096,4.750069486395398,5.123022680832636,,42307.926372647715,42341.76133967767,0.8588925552761604,6371.453452314302,0.8585520450331009,Fail,Fail,56,0.0276621548274729,3.2621181392943616e-81,3.460565301566231e-199,True,True,True,True,True,
1952,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag7,T10YIE_lag14,DBAA_lag14,,94.35187636646717,-40.71510859602648,13.022059024644395,18557.937455900024,-5567.745099949985,,-38391.15115776252,1.0225638499241015e-26,0.08307446962492125,9.39566863682943e-111,1.751164101602005e-90,2.544153672427579e-28,,2.3084057272272496e-47,2.019910327770684,4.664230008492616,7.91784836022969,4.687949422434563,4.614535445589307,,42285.104646139866,42318.93961316982,0.8604337951428451,6336.561955283354,0.8600970041079582,Fail,Fail,56,0.026798406110557102,6.615542769877342e-79,7.651646329586625e-202,True,True,True,True,True,
1953,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag0,DBAA_lag0,,165.83012641731443,-1.0925981209724336,9.157807658534576,25062.24881671524,-8012.166690412601,,-33860.705381182546,1.0641924574065381e-65,0.9609971645761262,5.183009283263165e-54,5.594538985871319e-171,3.0858438903024773e-54,,5.0683898729553025e-42,2.667818248770616,4.828049024429446,9.914249442317843,4.709562658086463,5.362741866850725,,42006.301554894046,42040.136521924,0.8779574054879729,5925.42174366555,0.8776629011575867,Fail,Fail,56,0.04078087511794943,2.3429266833440036e-81,2.120525373130193e-239,True,True,True,True,True,
1954,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag0,DBAA_lag7,,156.75633654516056,-20.21409859753159,9.545228968037264,24839.273207678536,-7672.903254254317,,-34581.44312236336,2.582488122954957e-61,0.35894011376512525,9.407995517819894e-59,1.2542754736182848e-167,2.739990819664707e-50,,2.93664494850604e-42,2.549963946049639,4.654032271502832,9.735863871527906,4.697190974770293,5.304372432763545,,42024.46361431337,42058.298581343326,0.8768860582225747,5951.372983831774,0.8765889685947335,Fail,Fail,56,0.04068901164608129,5.061058117684524e-78,2.4631211264826015e-214,True,True,True,True,True,
1955,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag0,DBAA_lag14,,145.15366580619968,-40.50292529330466,10.106961610981337,24390.697292562945,-7247.546962904897,,-35597.56669751918,9.191100641699367e-57,0.06004384130551617,1.762229420760701e-70,4.432802016885438e-165,1.4725474891926637e-48,,2.923185980679559e-45,2.3706905120221022,4.427097478804875,8.896946095037299,4.596048545005162,4.9031523991507715,,42032.42089249952,42066.255859529476,0.876413714638081,5962.7786852539575,0.8761154851849876,Fail,Fail,56,0.03788394311057174,1.2789859979907146e-70,6.0901157181122725e-205,True,True,True,True,True,
1956,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag7,DBAA_lag0,,135.00824396094401,-37.801084440284114,10.658211891625173,23039.309573554037,-7090.726394169092,,-35100.83197187583,2.4074858106223766e-43,0.11836638270208703,8.88437458642379e-67,2.712934746893319e-127,3.8850630424892825e-40,,4.5616433579746383e-41,2.5313353095368143,5.1400871377712765,9.652165749300941,5.103337875054053,5.2961262217984055,,42207.810938708506,42241.64590573846,0.8655297649743635,6219.80304895544,0.8652052711639735,Fail,Fail,56,0.03831872557879934,5.045059416172813e-86,6.611625888625923e-221,True,True,True,True,True,
1957,OVXCLS_lag0,DCOILWTICO_lag7,SP500_lag14,T10YIE_lag7,DBAA_lag7,,128.6439152778524,-53.232598646949754,10.839250327644683,23035.259574327963,-6933.638046160828,,-35167.06548106933,4.763123552091047e-41,0.02547779757233191,3.605553135943484e-69,2.5775436377870967e-126,1.4444138258817107e-38,,5.7718421870999776e-40,2.430412140473328,4.96045796386374,9.568814106249054,5.129667521666836,5.27937728946494,,42215.023671118055,42248.85863814801,0.8650622081755804,6230.606881086655,0.8647365860910621,Pass,Fail,56,0.035191642280987444,3.974004226872591e-83,4.845910656024036e-208,True,True,True,True,True,
